Date,加權指數,波段低點區間,波段高點區間
2018/10/23,"9,775.20",1,0
2018/10/24,"9,759.40",1,0
2018/10/25,"9,520.79",1,0
2018/10/26,"9,489.18",1,0
2018/10/29,"9,516.32",1,0
2018/10/30,"9,526.11",1,0
2018/10/31,"9,802.13",1,0
2018/11/1,"9,844.74",1,0
2018/11/2,"9,906.59",1,0
2018/11/5,"9,889.81",1,0
2018/11/6,"9,824.95",1,0
2018/11/7,"9,908.35",1,0
2018/11/8,"9,945.31",1,0
2018/11/9,"9,830.01",1,0
2018/11/12,"9,831.21",1,0
2018/11/13,"9,775.84",1,0
2018/11/14,"9,791.88",1,0
2018/11/15,"9,826.46",1,0
2018/11/16,"9,797.09",1,0
2018/11/19,"9,828.69",1,0
2018/11/20,"9,743.99",1,0
2018/11/21,"9,741.52",1,0
2018/11/22,"9,714.71",1,0
2018/11/23,"9,667.30",1,0
2018/11/26,"9,765.36",1,0
2018/11/27,"9,778.62",1,0
2018/11/28,"9,884.31",1,0
2018/11/29,"9,885.36",1,0
2018/11/30,"9,888.03",1,0
2018/12/3,"10,137.90",1,0
2018/12/4,"10,083.50",1,0
2018/12/5,"9,916.74",1,0
2018/12/6,"9,684.72",1,0
2018/12/7,"9,760.88",1,0
2018/12/10,"9,647.54",1,0
2018/12/11,"9,707.04",1,0
2018/12/12,"9,816.45",1,0
2018/12/13,"9,858.76",1,0
2018/12/14,"9,774.16",1,0
2018/12/17,"9,787.53",1,0
2018/12/18,"9,718.82",1,0
2018/12/19,"9,783.21",1,0
2018/12/20,"9,674.52",1,0
2018/12/21,"9,676.67",1,0
2018/12/22,"9,646.16",1,0
2018/12/24,"9,639.70",1,0
2018/12/25,"9,527.09",1,0
2018/12/26,"9,478.99",1,0
2018/12/27,"9,641.56",1,0
2018/12/28,"9,727.41",1,0
2019/1/2,"9,554.14",1,0
2019/1/3,"9,492.42",1,0
2019/1/4,"9,382.51",1,0
2019/1/7,"9,590.30",1,0
2019/1/8,"9,563.60",1,0
2019/1/9,"9,738.31",1,0
2019/1/10,"9,720.69",1,0
2019/1/11,"9,759.40",1,0
2019/1/14,"9,708.22",1,0
2019/1/15,"9,806.04",1,0
2019/1/16,"9,763.81",1,0
2019/1/17,"9,789.15",1,0
2019/1/18,"9,836.06",1,0
2019/1/21,"9,889.40",1,0
2019/1/22,"9,894.66",1,0
2019/1/23,"9,846.40",1,0
2019/1/24,"9,877.12",1,0
2019/1/25,"9,969.61",1,0
2019/1/28,"10,013.30",1,0
2019/1/29,"9,931.59",1,0
2019/1/30,"9,932.26",1,0
2019/2/11,"10,004.20",1,0
2019/2/12,"10,097.70",1,0
2019/2/13,"10,090.60",1,0
2019/2/14,"10,089.00",1,0
2019/2/15,"10,064.80",1,0
2019/2/18,"10,145.30",1,0
2019/2/19,"10,152.30",1,0
2019/2/20,"10,272.50",1,0
2019/2/21,"10,319.50",1,0
2019/2/22,"10,322.90",1,0
2019/2/25,"10,390.90",1,0
2019/2/26,"10,391.50",1,0
2019/2/27,"10,389.20",1,0
2019/3/4,"10,349.90",1,0
2019/3/5,"10,305.30",1,0
2019/3/6,"10,357.20",1,0
2019/3/7,"10,311.70",1,0
2019/3/8,"10,241.80",1,0
2019/3/11,"10,250.30",1,0
2019/3/12,"10,343.30",1,0
2019/3/13,"10,373.30",1,0
2019/3/14,"10,348.70",1,0
2019/3/15,"10,439.20",1,0
2019/3/18,"10,512.70",1,0
2019/3/19,"10,512.30",1,0
2019/3/20,"10,551.60",1,0
2019/3/21,"10,609.50",1,0
2019/3/22,"10,639.10",1,0
2019/3/25,"10,479.50",1,0
2019/3/26,"10,559.20",1,0
2019/3/27,"10,542.70",1,0
2019/3/28,"10,536.30",1,0
2019/3/29,"10,641.00",1,0
2019/4/1,"10,642.60",1,0
2019/4/2,"10,690.30",1,0
2019/4/3,"10,704.40",1,0
2019/4/8,"10,800.60",1,0
2019/4/9,"10,851.60",1,0
2019/4/10,"10,868.10",1,0
2019/4/11,"10,808.80",1,0
2019/4/12,"10,805.30",1,0
2019/4/15,"10,875.60",1,0
2019/4/16,"10,927.80",1,0
2019/4/17,"10,997.30",1,0
2019/4/18,"10,962.00",1,0
2019/4/19,"10,968.50",1,0
2019/4/22,"10,987.70",1,0
2019/4/23,"11,025.70",1,0
2019/4/24,"11,027.60",1,0
2019/4/25,"11,039.90",0,0
2019/4/26,"10,952.50",0,0
2019/4/29,"10,939.10",0,0
2019/4/30,"10,967.70",0,0
2019/5/2,"11,004.50",0,0
2019/5/3,"11,096.30",0,0
2019/5/6,"10,897.10",0,0
2019/5/7,"10,987.10",0,0
2019/5/8,"10,923.70",0,0
2019/5/9,"10,733.70",0,0
2019/5/10,"10,713.00",0,0
2019/5/13,"10,558.30",0,0
2019/5/14,"10,519.20",0,0
2019/5/15,"10,560.70",0,0
2019/5/16,"10,474.60",0,0
2019/5/17,"10,384.10",0,0
2019/5/20,"10,398.40",0,0
2019/5/21,"10,464.50",0,0
2019/5/22,"10,457.20",0,0
2019/5/23,"10,308.40",0,0
2019/5/24,"10,328.30",0,0
2019/5/27,"10,334.10",0,0
2019/5/28,"10,312.30",0,0
2019/5/29,"10,301.80",0,0
2019/5/30,"10,383.00",0,0
2019/5/31,"10,498.50",0,0
2019/6/3,"10,500.10",0,0
2019/6/4,"10,429.10",0,0
2019/6/5,"10,461.60",0,0
2019/6/6,"10,409.20",0,0
2019/6/10,"10,566.50",0,0
2019/6/11,"10,607.80",0,0
2019/6/12,"10,615.70",0,0
2019/6/13,"10,561.00",0,0
2019/6/14,"10,524.70",0,0
2019/6/17,"10,530.50",0,0
2019/6/18,"10,566.70",0,0
2019/6/19,"10,775.30",0,0
2019/6/20,"10,785.00",0,0
2019/6/21,"10,803.80",0,0
2019/6/24,"10,779.50",0,0
2019/6/25,"10,706.70",0,0
2019/6/26,"10,652.50",0,0
2019/6/27,"10,773.90",0,0
2019/6/28,"10,730.80",0,0
2019/7/1,"10,895.50",0,0
2019/7/2,"10,865.10",0,0
2019/7/3,"10,743.80",0,0
2019/7/4,"10,775.90",0,0
2019/7/5,"10,785.70",0,0
2019/7/8,"10,751.20",0,0
2019/7/9,"10,702.80",0,0
2019/7/10,"10,798.50",0,0
2019/7/11,"10,843.40",0,0
2019/7/12,"10,824.30",0,0
2019/7/15,"10,876.40",0,0
2019/7/16,"10,886.00",0,0
2019/7/17,"10,828.50",0,0
2019/7/18,"10,799.30",0,0
2019/7/19,"10,873.20",0,0
2019/7/22,"10,944.50",0,0
2019/7/23,"10,947.30",0,0
2019/7/24,"10,935.80",0,0
2019/7/25,"10,941.40",0,0
2019/7/26,"10,892.00",0,0
2019/7/29,"10,885.70",0,0
2019/7/30,"10,830.90",0,0
2019/7/31,"10,823.80",0,0
2019/8/1,"10,731.80",0,0
2019/8/2,"10,549.00",0,0
2019/8/5,"10,423.40",0,0
2019/8/6,"10,394.80",0,0
2019/8/7,"10,386.20",0,0
2019/8/8,"10,494.50",0,0
2019/8/12,"10,472.40",0,0
2019/8/13,"10,362.70",0,0
2019/8/14,"10,427.70",0,0
2019/8/15,"10,327.10",0,0
2019/8/16,"10,420.90",0,0
2019/8/19,"10,488.80",0,0
2019/8/20,"10,522.50",0,0
2019/8/21,"10,525.80",0,0
2019/8/22,"10,529.80",0,0
2019/8/23,"10,538.10",0,0
2019/8/26,"10,354.60",0,0
2019/8/27,"10,387.20",0,0
2019/8/28,"10,434.30",0,0
2019/8/29,"10,462.40",0,0
2019/8/30,"10,618.00",0,0
2019/9/2,"10,634.80",0,0
2019/9/3,"10,558.20",0,0
2019/9/4,"10,657.30",0,0
2019/9/5,"10,756.90",0,0
2019/9/6,"10,780.60",0,0
2019/9/9,"10,801.10",0,0
2019/9/10,"10,753.60",0,0
2019/9/11,"10,790.30",0,0
2019/9/12,"10,827.50",0,0
2019/9/16,"10,898.10",0,0
2019/9/17,"10,874.50",0,0
2019/9/18,"10,929.50",0,0
2019/9/19,"10,894.70",0,0
2019/9/20,"10,929.70",0,0
2019/9/23,"10,919.00",0,0
2019/9/24,"10,918.00",0,0
2019/9/25,"10,873.70",0,0
2019/9/26,"10,872.00",0,0
2019/9/27,"10,829.70",0,0
2019/10/1,"10,967.70",0,0
2019/10/2,"10,947.90",0,0
2019/10/3,"10,875.90",0,0
2019/10/4,"10,894.50",0,0
2019/10/7,"10,935.10",0,0
2019/10/8,"11,017.30",0,0
2019/10/9,"10,890.00",0,1
2019/10/14,"11,067.00",0,1
2019/10/15,"11,111.80",0,1
2019/10/16,"11,162.80",0,1
2019/10/17,"11,186.90",0,1
2019/10/18,"11,180.20",0,1
2019/10/21,"11,184.20",0,1
2019/10/22,"11,271.20",0,1
2019/10/23,"11,239.70",0,1
2019/10/24,"11,320.10",0,1
2019/10/25,"11,296.10",0,1
2019/10/28,"11,315.00",0,1
2019/10/29,"11,333.90",0,1
2019/10/30,"11,380.30",0,1
2019/10/31,"11,358.70",0,1
2019/11/1,"11,399.50",0,1
2019/11/4,"11,556.80",0,1
2019/11/5,"11,644.00",0,1
2019/11/6,"11,653.10",0,1
2019/11/7,"11,606.60",0,1
2019/11/8,"11,579.50",0,1
2019/11/11,"11,427.30",0,1
2019/11/12,"11,520.40",0,1
2019/11/13,"11,467.80",0,1
2019/11/14,"11,450.40",0,1
2019/11/15,"11,525.60",0,1
2019/11/18,"11,599.80",0,1
2019/11/19,"11,656.40",0,1
2019/11/20,"11,631.20",0,1
2019/11/21,"11,558.30",0,1
2019/11/22,"11,566.80",0,1
2019/11/25,"11,561.60",0,1
2019/11/26,"11,576.80",0,1
2019/11/27,"11,647.50",0,1
2019/11/28,"11,617.10",0,1
2019/11/29,"11,489.60",0,1
2019/12/2,"11,502.80",0,1
2019/12/3,"11,531.60",0,1
2019/12/4,"11,510.50",0,1
2019/12/5,"11,594.70",1,1
2019/12/6,"11,609.60",1,1
2019/12/9,"11,660.80",1,1
2019/12/10,"11,627.80",1,1
2019/12/11,"11,700.80",1,1
2019/12/12,"11,836.40",1,1
2019/12/13,"11,927.70",1,1
2019/12/16,"11,939.80",1,1
2019/12/17,"12,097.00",1,1
2019/12/18,"12,122.50",1,1
2019/12/19,"12,018.90",1,1
2019/12/20,"11,959.10",1,1
2019/12/23,"12,022.20",1,1
2019/12/24,"11,976.40",1,1
2019/12/25,"12,008.10",1,1
2019/12/26,"12,001.00",1,1
2019/12/27,"12,091.60",1,1
2019/12/30,"12,053.40",1,1
2019/12/31,"11,997.10",1,1
2020/1/2,"12,100.50",1,1
2020/1/3,"12,110.40",1,1
2020/1/6,"11,953.40",1,1
2020/1/7,"11,880.30",1,1
2020/1/8,"11,817.10",1,1
2020/1/9,"11,970.60",1,1
2020/1/10,"12,024.70",1,1
2020/1/13,"12,113.40",1,1
2020/1/14,"12,179.80",1,1
2020/1/15,"12,091.90",1,1
2020/1/16,"12,066.90",1,1
2020/1/17,"12,090.30",1,1
2020/1/20,"12,118.70",1,1
2020/1/30,"11,421.70",1,1
2020/1/31,"11,495.10",1,1
2020/2/3,"11,354.90",1,1
2020/2/4,"11,555.90",1,1
2020/2/5,"11,573.60",1,1
2020/2/6,"11,749.70",1,1
2020/2/7,"11,612.80",1,1
2020/2/10,"11,574.10",1,1
2020/2/11,"11,664.00",1,1
2020/2/12,"11,774.20",1,1
2020/2/13,"11,791.80",1,1
2020/2/14,"11,815.70",1,1
2020/2/17,"11,763.50",1,1
2020/2/18,"11,649.00",1,1
2020/2/19,"11,758.80",1,1
2020/2/20,"11,725.10",1,1
2020/2/21,"11,686.30",1,1
2020/2/24,"11,534.90",1,1
2020/2/25,"11,540.20",1,1
2020/2/26,"11,433.60",1,1
2020/2/27,"11,292.20",1,1
2020/3/2,"11,170.50",1,1
2020/3/3,"11,327.70",1,1
2020/3/4,"11,392.30",1,1
2020/3/5,"11,514.80",1,1
2020/3/6,"11,321.80",1,1
2020/3/9,"10,977.60",1,1
2020/3/10,"11,003.50",1,1
2020/3/11,"10,893.80",1,1
2020/3/12,"10,422.30",1,1
2020/3/13,"10,128.90",1,1
2020/3/16,"9,717.77",1,1
2020/3/17,"9,439.63",1,1
2020/3/18,"9,218.67",1,1
2020/3/19,"8,681.34",1,1
2020/3/20,"9,234.09",1,1
2020/3/23,"8,890.03",1,1
2020/3/24,"9,285.62",1,1
2020/3/25,"9,644.75",1,1
2020/3/26,"9,736.36",1,1
2020/3/27,"9,698.92",1,1
2020/3/30,"9,629.43",1,1
2020/3/31,"9,708.06",1,1
2020/4/1,"9,663.63",1,1
2020/4/6,"9,818.74",1,1
2020/4/7,"9,996.39",1,1
2020/4/8,"10,137.50",1,1
2020/4/9,"10,119.40",1,1
2020/4/10,"10,157.60",1,1
2020/4/13,"10,099.20",1,1
2020/4/14,"10,332.90",1,1
2020/4/15,"10,447.20",1,1
2020/4/16,"10,375.50",1,1
2020/4/17,"10,597.00",1,1
2020/4/20,"10,586.70",1,1
2020/4/21,"10,288.40",1,1
2020/4/22,"10,307.70",1,1
2020/4/23,"10,366.50",1,1
2020/4/24,"10,347.40",1,1
2020/4/27,"10,567.30",1,1
2020/4/28,"10,616.10",1,1
2020/4/29,"10,772.20",1,1
2020/4/30,"10,992.10",1,1
2020/5/4,"10,720.50",1,0
2020/5/5,"10,774.60",1,0
2020/5/6,"10,775.00",1,0
2020/5/7,"10,842.90",1,0
2020/5/8,"10,901.40",1,0
2020/5/11,"11,013.30",1,0
2020/5/12,"10,879.50",1,0
2020/5/13,"10,938.30",1,0
2020/5/14,"10,780.90",1,0
2020/5/15,"10,814.90",1,0
2020/5/18,"10,740.50",1,0
2020/5/19,"10,860.40",1,0
2020/5/20,"10,907.80",1,0
2020/5/21,"11,008.30",1,0
2020/5/22,"10,811.20",1,0
2020/5/25,"10,871.20",1,0
2020/5/26,"10,997.20",1,0
2020/5/27,"11,014.70",1,0
2020/5/28,"10,944.20",1,0
2020/5/29,"10,942.20",1,0
2020/6/1,"11,079.00",1,0
2020/6/2,"11,127.90",1,0
2020/6/3,"11,320.20",1,0
2020/6/4,"11,393.20",1,0
2020/6/5,"11,479.40",1,0
2020/6/8,"11,610.30",1,0
2020/6/9,"11,637.10",1,0
2020/6/10,"11,720.20",1,0
2020/6/11,"11,535.80",1,0
2020/6/12,"11,429.90",1,0
2020/6/15,"11,306.30",1,0
2020/6/16,"11,511.60",1,0
2020/6/17,"11,534.60",1,0
2020/6/18,"11,548.30",1,0
2020/6/19,"11,549.90",1,0
2020/6/22,"11,572.90",1,0
2020/6/23,"11,612.40",1,0
2020/6/24,"11,660.70",1,0
2020/6/29,"11,542.60",1,0
2020/6/30,"11,621.20",0,0
2020/7/1,"11,703.40",0,0
2020/7/2,"11,805.10",0,0
2020/7/3,"11,909.20",0,0
2020/7/6,"12,116.70",0,0
2020/7/7,"12,093.00",0,0
2020/7/8,"12,170.20",0,0
2020/7/9,"12,192.70",0,0
2020/7/10,"12,073.70",0,0
2020/7/13,"12,211.60",0,0
2020/7/14,"12,209.00",0,0
2020/7/15,"12,202.80",0,0
2020/7/16,"12,157.70",0,0
2020/7/17,"12,181.60",0,0
2020/7/20,"12,174.50",0,0
2020/7/21,"12,397.50",0,0
2020/7/22,"12,473.30",0,0
2020/7/23,"12,413.00",0,0
2020/7/24,"12,304.00",0,0
2020/7/27,"12,588.30",0,0
2020/7/28,"12,586.70",0,0
2020/7/29,"12,541.00",0,0
2020/7/30,"12,722.90",0,0
2020/7/31,"12,664.80",0,0
2020/8/3,"12,513.00",0,0
2020/8/4,"12,709.90",0,0
2020/8/5,"12,802.30",0,0
2020/8/6,"12,913.50",0,0
2020/8/7,"12,828.90",0,0
2020/8/10,"12,894.00",0,0
2020/8/11,"12,780.20",0,0
2020/8/12,"12,670.30",0,0
2020/8/13,"12,763.10",0,0
2020/8/14,"12,795.50",0,0
2020/8/17,"12,956.10",0,0
2020/8/18,"12,872.10",0,0
2020/8/19,"12,778.60",0,0
2020/8/20,"12,362.60",0,0
2020/8/21,"12,607.80",0,0
2020/8/24,"12,647.10",0,0
2020/8/25,"12,758.20",0,0
2020/8/26,"12,833.30",0,0
2020/8/27,"12,797.30",0,0
2020/8/28,"12,728.80",0,0
2020/8/31,"12,591.50",0,0
2020/9/1,"12,703.30",0,0
2020/9/2,"12,699.50",0,0
2020/9/3,"12,758.00",0,0
2020/9/4,"12,638.00",0,0
2020/9/7,"12,601.40",0,0
2020/9/8,"12,663.60",0,0
2020/9/9,"12,608.60",0,0
2020/9/10,"12,691.80",0,0
2020/9/11,"12,676.00",0,0
2020/9/14,"12,787.80",0,0
2020/9/15,"12,845.70",0,0
2020/9/16,"12,976.80",0,0
2020/9/17,"12,872.70",0,0
2020/9/18,"12,875.60",0,0
2020/9/21,"12,795.10",0,0
2020/9/22,"12,645.50",0,0
2020/9/23,"12,583.90",0,0
2020/9/24,"12,264.40",0,0
2020/9/25,"12,232.90",0,0
2020/9/28,"12,462.80",0,0
2020/9/29,"12,467.70",0,0
2020/9/30,"12,515.60",0,0
2020/10/5,"12,548.30",0,0
2020/10/6,"12,704.20",0,0
2020/10/7,"12,746.40",0,0
2020/10/8,"12,887.20",0,0
2020/10/12,"12,955.90",0,0
2020/10/13,"12,947.10",0,0
2020/10/14,"12,919.30",0,0
2020/10/15,"12,827.80",0,0
2020/10/16,"12,750.40",0,0
2020/10/19,"12,908.30",0,0
2020/10/20,"12,862.40",0,0
2020/10/21,"12,877.20",0,0
2020/10/22,"12,917.00",0,0
2020/10/23,"12,898.80",0,0
2020/10/26,"12,909.00",0,0
2020/10/27,"12,875.00",0,0
2020/10/28,"12,793.80",0,0
2020/10/29,"12,662.90",0,0
2020/10/30,"12,546.30",0,0
2020/11/2,"12,591.30",0,0
2020/11/3,"12,736.00",0,0
2020/11/4,"12,867.90",0,0
2020/11/5,"12,918.80",0,0
2020/11/6,"12,973.50",0,0
2020/11/9,"13,127.50",0,0
2020/11/10,"13,081.70",0,0
2020/11/11,"13,262.20",0,0
2020/11/12,"13,221.80",0,0
2020/11/13,"13,273.30",0,0
2020/11/16,"13,551.80",0,0
2020/11/17,"13,593.00",0,0
2020/11/18,"13,773.30",0,0
2020/11/19,"13,722.40",0,0
2020/11/20,"13,716.40",0,0
2020/11/23,"13,878.00",0,0
2020/11/24,"13,807.10",0,0
2020/11/25,"13,738.80",0,0
2020/11/26,"13,845.70",0,0
2020/11/27,"13,867.10",0,0
2020/11/30,"13,722.90",0,0
2020/12/1,"13,885.70",0,0
2020/12/2,"13,989.10",0,0
2020/12/3,"13,977.10",0,0
2020/12/4,"14,132.40",0,0
2020/12/7,"14,256.60",0,0
2020/12/8,"14,360.40",0,0
2020/12/9,"14,390.10",0,0
2020/12/10,"14,249.50",0,0
2020/12/11,"14,261.70",0,0
2020/12/14,"14,211.00",0,0
2020/12/15,"14,068.50",0,0
2020/12/16,"14,304.50",0,0
2020/12/17,"14,258.90",0,0
2020/12/18,"14,250.00",0,0
2020/12/21,"14,385.00",0,0
2020/12/22,"14,177.50",0,0
2020/12/23,"14,223.10",0,0
2020/12/24,"14,280.30",0,0
2020/12/25,"14,331.40",0,0
2020/12/28,"14,483.10",0,0
2020/12/29,"14,472.00",0,0
2020/12/30,"14,687.70",0,0
2020/12/31,"14,732.50",0,0
2021/1/4,"14,902.00",0,0
2021/1/5,"15,000.00",0,0
2021/1/6,"14,983.10",0,0
2021/1/7,"15,214.00",0,0
2021/1/8,"15,464.00",0,0
2021/1/11,"15,557.30",0,0
2021/1/12,"15,500.70",0,0
2021/1/13,"15,770.00",0,0
2021/1/14,"15,707.20",0,0
2021/1/15,"15,616.40",0,0
2021/1/18,"15,612.00",0,0
2021/1/19,"15,877.40",0,0
2021/1/20,"15,806.20",0,0
2021/1/21,"16,153.80",0,0
2021/1/22,"16,019.00",0,0
2021/1/25,"15,946.50",0,0
2021/1/26,"15,658.80",0,0
2021/1/27,"15,701.50",0,0
2021/1/28,"15,415.90",0,0
2021/1/29,"15,138.30",0,0
2021/2/1,"15,410.10",0,0
2021/2/2,"15,760.00",0,0
2021/2/3,"15,771.30",0,0
2021/2/4,"15,706.20",0,0
2021/2/5,"15,802.40",0,0
2021/2/17,"16,362.30",0,0
2021/2/18,"16,424.50",0,0
2021/2/19,"16,341.40",0,0
2021/2/22,"16,410.20",0,0
2021/2/23,"16,443.40",0,0
2021/2/24,"16,212.50",0,0
2021/2/25,"16,452.20",0,0
2021/2/26,"15,953.80",0,0
2021/3/2,"15,946.90",0,0
2021/3/3,"16,211.70",0,0
2021/3/4,"15,906.40",0,0
2021/3/5,"15,855.20",0,0
2021/3/8,"15,820.10",0,0
2021/3/9,"15,853.10",0,0
2021/3/10,"15,911.70",0,0
2021/3/11,"16,179.60",0,0
2021/3/12,"16,255.20",0,0
2021/3/15,"16,249.30",0,0
2021/3/16,"16,313.20",0,0
2021/3/17,"16,215.80",0,0
2021/3/18,"16,287.80",0,0
2021/3/19,"16,070.20",0,0
2021/3/22,"16,189.20",0,0
2021/3/23,"16,177.60",0,0
2021/3/24,"16,032.10",0,0
2021/3/25,"16,060.10",0,0
2021/3/26,"16,305.90",0,0
2021/3/29,"16,476.00",0,0
2021/3/30,"16,554.90",0,0
2021/3/31,"16,431.10",0,0
2021/4/1,"16,571.30",0,0
2021/4/6,"16,739.90",0,0
2021/4/7,"16,815.40",0,0
2021/4/8,"16,926.40",0,0
2021/4/9,"16,854.10",0,0
2021/4/12,"16,859.70",0,0
2021/4/13,"16,824.90",0,0
2021/4/14,"16,866.00",0,0
2021/4/15,"17,076.70",0,0
2021/4/16,"17,158.80",0,0
2021/4/19,"17,263.30",0,0
2021/4/20,"17,323.90",0,0
2021/4/21,"17,202.10",0,0
2021/4/22,"17,097.00",0,0
2021/4/23,"17,300.30",0,0
2021/4/26,"17,572.30",0,0
2021/4/27,"17,595.90",0,0
2021/4/28,"17,567.50",0,0
2021/4/29,"17,566.70",0,0
2021/5/3,"17,222.30",0,0
2021/5/4,"16,933.80",0,0
2021/5/5,"16,843.40",0,0
2021/5/6,"16,994.40",0,0
2021/5/7,"17,285.00",0,0
2021/5/10,"17,235.60",0,0
2021/5/11,"16,583.10",0,0
2021/5/12,"15,902.40",0,0
2021/5/13,"15,670.10",0,0
2021/5/14,"15,827.10",0,0
2021/5/17,"15,353.90",0,0
2021/5/18,"16,146.00",0,0
2021/5/19,"16,132.70",0,0
2021/5/20,"16,042.40",0,0
2021/5/21,"16,302.10",0,0
2021/5/24,"16,338.30",0,0
2021/5/25,"16,595.70",0,0
2021/5/26,"16,643.70",0,0
2021/5/27,"16,601.60",0,0
2021/5/28,"16,870.90",0,0
2021/5/31,"17,068.40",0,0
2021/6/1,"17,162.40",0,0
2021/6/2,"17,165.00",0,0
2021/6/3,"17,246.20",0,0
2021/6/4,"17,147.40",0,0
2021/6/7,"17,083.90",0,0
2021/6/8,"17,076.20",0,0
2021/6/9,"16,966.20",0,0
2021/6/10,"17,159.20",0,0
2021/6/11,"17,213.50",0,0
2021/6/15,"17,371.30",0,0
2021/6/16,"17,307.90",0,0
2021/6/17,"17,390.60",0,0
2021/6/18,"17,318.50",0,0
2021/6/21,"17,063.00",0,0
2021/6/22,"17,075.60",0,0
2021/6/23,"17,336.70",0,0
2021/6/24,"17,408.00",0,0
2021/6/25,"17,503.00",0,0
2021/6/28,"17,591.00",0,0
2021/6/29,"17,598.20",0,0
2021/6/30,"17,755.50",0,0
2021/7/1,"17,713.90",0,0
2021/7/2,"17,710.20",0,0
2021/7/5,"17,919.30",0,0
2021/7/6,"17,913.10",0,0
2021/7/7,"17,850.70",0,0
2021/7/8,"17,866.10",0,0
2021/7/9,"17,661.50",0,0
2021/7/12,"17,814.30",0,0
2021/7/13,"17,847.50",0,0
2021/7/14,"17,845.80",0,0
2021/7/15,"18,034.20",0,0
2021/7/16,"17,895.20",0,0
2021/7/19,"17,789.20",0,0
2021/7/20,"17,528.70",0,0
2021/7/21,"17,458.80",0,0
2021/7/22,"17,572.30",0,0
2021/7/23,"17,572.90",0,0
2021/7/26,"17,403.60",0,0
2021/7/27,"17,269.90",0,0
2021/7/28,"17,135.20",0,0
2021/7/29,"17,402.80",0,0
2021/7/30,"17,247.40",0,0
2021/8/2,"17,503.30",0,0
2021/8/3,"17,553.80",0,0
2021/8/4,"17,623.90",0,0
2021/8/5,"17,603.10",0,0
2021/8/6,"17,526.30",0,0
2021/8/9,"17,485.20",0,0
2021/8/10,"17,323.60",0,0
2021/8/11,"17,227.20",0,0
2021/8/12,"17,219.90",0,0
2021/8/13,"16,982.10",0,0
2021/8/16,"16,858.80",0,0
2021/8/17,"16,661.40",0,0
2021/8/18,"16,826.30",0,0
2021/8/19,"16,375.40",0,0
2021/8/20,"16,341.90",0,0
2021/8/23,"16,741.80",0,0
2021/8/24,"16,818.70",0,0
2021/8/25,"17,045.90",0,0
2021/8/26,"17,067.00",0,0
2021/8/27,"17,209.90",0,0
2021/8/30,"17,396.50",0,0
2021/8/31,"17,490.30",0,0
2021/9/1,"17,474.00",0,0
2021/9/2,"17,319.80",0,0
2021/9/3,"17,516.90",0,0
2021/9/6,"17,495.30",0,0
2021/9/7,"17,428.90",0,0
2021/9/8,"17,270.50",0,0
2021/9/9,"17,304.30",0,0
2021/9/10,"17,474.60",0,0
2021/9/13,"17,446.30",0,0
2021/9/14,"17,434.90",0,0
2021/9/15,"17,354.00",0,0
2021/9/16,"17,278.70",0,0
2021/9/17,"17,276.80",0,0
2021/9/22,"16,925.80",0,0
2021/9/23,"17,078.20",0,0
2021/9/24,"17,260.20",0,0
2021/9/27,"17,313.80",0,0
2021/9/28,"17,181.40",0,0
2021/9/29,"16,855.50",0,0
2021/9/30,"16,934.80",0,1
2021/10/1,"16,570.90",0,1
2021/10/4,"16,408.30",0,1
2021/10/5,"16,460.80",0,1
2021/10/6,"16,393.20",0,1
2021/10/7,"16,713.90",0,1
2021/10/8,"16,640.40",0,1
2021/10/12,"16,462.80",0,1
2021/10/13,"16,348.00",0,1
2021/10/14,"16,387.30",0,1
2021/10/15,"16,781.20",0,1
2021/10/18,"16,705.50",0,1
2021/10/19,"16,900.70",0,1
2021/10/20,"16,887.80",0,1
2021/10/21,"16,889.50",0,1
2021/10/22,"16,888.70",0,1
2021/10/25,"16,894.20",0,1
2021/10/26,"17,034.30",0,1
2021/10/27,"17,074.60",0,1
2021/10/28,"17,041.60",0,1
2021/10/29,"16,987.40",0,1
2021/11/1,"17,068.20",0,1
2021/11/2,"17,066.00",0,1
2021/11/3,"17,122.20",0,1
2021/11/4,"17,078.90",0,1
2021/11/5,"17,296.90",0,1
2021/11/8,"17,415.30",0,1
2021/11/9,"17,541.40",0,1
2021/11/10,"17,559.70",0,1
2021/11/11,"17,452.50",0,1
2021/11/12,"17,518.10",0,1
2021/11/15,"17,634.50",0,1
2021/11/16,"17,693.10",0,1
2021/11/17,"17,764.00",0,1
2021/11/18,"17,841.40",0,1
2021/11/19,"17,818.30",0,1
2021/11/22,"17,803.50",0,1
2021/11/23,"17,666.10",0,1
2021/11/24,"17,642.50",0,1
2021/11/25,"17,654.20",0,1
2021/11/26,"17,369.40",0,1
2021/11/29,"17,328.10",0,1
2021/11/30,"17,427.80",0,1
2021/12/1,"17,586.00",0,1
2021/12/2,"17,724.90",0,1
2021/12/3,"17,697.10",0,1
2021/12/6,"17,688.20",0,1
2021/12/7,"17,796.90",0,1
2021/12/8,"17,832.40",0,1
2021/12/9,"17,914.10",0,1
2021/12/10,"17,826.30",0,1
2021/12/13,"17,767.60",0,1
2021/12/14,"17,599.40",0,1
2021/12/15,"17,660.10",0,1
2021/12/16,"17,785.70",0,1
2021/12/17,"17,812.60",0,1
2021/12/20,"17,669.10",0,1
2021/12/21,"17,789.30",0,1
2021/12/22,"17,826.80",0,1
2021/12/23,"17,946.70",0,1
